xval,yval,time
-22336.16,-9098.32,405
-22767.36,-9098.32,405
-23198.56,-9098.32,406
-23414.16,-9313.92,406
-23802.24,-9357.04,407
-23888.48,-9702.0,409
-24233.44,-9788.24,413
-24233.44,-9357.04,418
-24621.52,-9313.92,421
-24880.24,-9141.44,421
-24880.24,-8710.24,423
-25225.2,-8624.0,424
-25311.44,-8279.04,426
-25742.64,-8279.04,427
-26001.36,-8106.56,428
-26001.36,-7675.36,428
-25613.28,-7632.24,430
-25570.16,-7244.16,431
-25570.16,-6812.96,432
-25828.88,-6640.48,433
-26130.72,-6511.12,436
-26303.2,-6769.84,448
-26605.04,-6899.2,449
-26691.28,-7244.16,454
-26475.68,-7459.76,455
-26389.44,-7804.72,455
-26389.44,-8063.44,458
-26389.44,-7632.24,459
-26389.44,-7546.0,465
-26648.16,-7718.48,465
-27079.36,-7718.48,467
-27338.08,-7546.0,469
-26993.12,-7459.76,470
-26648.16,-7373.52,474
-26648.16,-6942.32,476
-26475.68,-6683.6,480
-26432.56,-7071.68,483
-26777.52,-7157.92,483
-27122.48,-7244.16,484
-27338.08,-7459.76,484
-27338.08,-7890.96,485
-27424.32,-8235.92,486
-27553.68,-7934.08,488
-27424.32,-7632.24,490
-26993.12,-7632.24,490
-26820.64,-7546.0,493
-26820.64,-7114.8,494
-26820.64,-6683.6,494
-26820.64,-6252.4,495
-26820.64,-5821.2,496
-26734.4,-5476.24,503
-26303.2,-5476.24,504
-26173.84,-5174.4,505
-26173.84,-4743.2,508
-26216.96,-4355.12,509
-26432.56,-4139.52,509
-26475.68,-3751.44,510
-26389.44,-3406.48,511
-25958.24,-3406.48,511
-25872.0,-3320.24,520
-26260.08,-3277.12,522
-26260.08,-2845.92,525
-26260.08,-2414.72,527
-26130.72,-2112.88,530
-26001.36,-1811.04,531
-25828.88,-1724.8,533
-25958.24,-2026.64,535
-26130.72,-2285.36,536
-26518.8,-2328.48,538
-26820.64,-2199.12,540
-26820.64,-1767.92,541
-26475.68,-1681.68,541
-26044.48,-1681.68,541
-25958.24,-1336.72,545
-25958.24,-905.52,547
-25958.24,-474.32,551
-25958.24,-43.12,552
-25958.24,388.08,553
-25958.24,819.28,554
-25958.24,1250.48,557
-25958.24,1681.68,560
-25828.88,1983.52,562
-25828.88,1552.32,565
-26130.72,1422.96,566
-26303.2,1164.24,566
-26561.92,991.76,568
-26820.64,1164.24,569
-26691.28,1466.08,570
-26260.08,1466.08,570
-26260.08,1897.28,572
-26260.08,2328.48,572
-26216.96,2716.56,574
-25958.24,2889.04,577
-25828.88,3190.88,582
-25828.88,3622.08,586
-25613.28,3837.68,588
-25440.8,4096.4,589
-25440.8,4527.6,592
-25440.8,4958.8,593
-25440.8,5390.0,595
-25440.8,5821.2,598
-25440.8,6252.4,601
-25440.8,6683.6,602
-25440.8,7114.8,606
-25440.8,7546.0,608
-25440.8,7977.2,611
-25268.32,8235.92,612
-25095.84,8494.64,613
-25095.84,8925.84,615
-25095.84,9357.04,620
-25095.84,9788.24,623
-24794.0,9917.6,624
-24794.0,10348.8,626
-24794.0,10780.0,627
-24794.0,11211.2,629
-24794.0,11642.4,633
-24794.0,12073.6,635
-24794.0,12504.8,637
-24794.0,12591.04,643
-24794.0,12936.0,645
-24794.0,13022.24,652
-24535.28,13194.72,654
-24535.28,13625.92,661
-24276.56,13539.68,665
-24707.76,13539.68,667
-24794.0,13453.44,676
-25138.96,13539.68,679
-25570.16,13539.68,679
-25872.0,13410.32,681
-25915.12,13798.4,682
-25915.12,14229.6,684
-25915.12,14660.8,684
-25915.12,15092.0,684
-25915.12,15523.2,685
-25915.12,15954.4,685
-25915.12,16385.6,686
-25742.64,16299.36,687
-25527.04,16083.76,687
-25311.44,15868.16,687
-25095.84,15652.56,688
-24880.24,15436.96,688
-24664.64,15221.36,688
-24449.04,15005.76,688
