xval,yval,time
-14790.16,30334.92,22983
-14682.36,30442.72,22983
-14574.56,30550.52,22983
-14466.76,30658.32,22984
-14358.96,30766.12,22984
-14251.16,30873.92,22984
-14143.36,30981.72,22984
-14035.56,31089.52,22984
-13927.76,31197.32,22985
-13819.96,31305.12,22985
-13712.16,31412.92,22985
-13604.36,31520.72,22985
-13496.56,31628.52,22986
-13388.76,31736.32,22986
-13280.96,31844.12,22986
-13173.16,31951.92,22986
-13065.36,32059.72,22986
-12957.56,32167.52,22987
-12849.76,32275.32,22987
-12741.96,32383.12,22987
-12634.16,32490.92,22987
-12526.36,32598.72,22987
-12418.56,32706.52,22988
-12310.76,32814.32,22988
-12202.96,32922.12,22988
-12095.16,33029.92,22988
-11987.36,33137.72,22989
-11879.56,33245.52,22989
-11771.76,33353.32,22989
-11663.96,33461.12,22989
-11556.16,33568.92,22989
-11448.36,33676.72,22990
-11340.56,33784.52,22990
-11232.76,33892.32,22990
-11124.96,34000.12,22990
-11017.16,34107.92,22990
-10909.36,34215.72,22991
-10801.56,34323.52,22991
-10693.76,34431.32,22991
-10585.96,34539.12,22991
-10478.16,34646.92,22991
-10370.36,34754.72,22992
-10262.56,34862.52,22992
-10154.76,34970.32,22992
-10046.96,35078.12,22992
-9939.16,35185.92,22992
-9831.36,35293.72,22992
-9723.56,35401.52,22993
-9615.76,35509.32,22993
-9594.2,35703.36,22993
-9594.2,35918.96,22993
