xval,yval,time
21667.8,-15178.24,429
21732.48,-15329.16,430
21754.04,-15523.2,431
21754.04,-15738.8,431
21754.04,-15954.4,431
21581.56,-15997.52,432
21365.96,-15997.52,432
21150.36,-15997.52,432
21085.68,-15846.6,432
21085.68,-15631.0,433
21107.24,-15436.96,434
21322.84,-15436.96,434
21387.52,-15587.88,436
21387.52,-15803.48,436
21387.52,-16019.08,436
21387.52,-16234.68,437
21387.52,-16450.28,437
21322.84,-16342.48,439
21236.6,-16213.12,439
21236.6,-15997.52,440
21301.28,-15846.6,441
21409.08,-15738.8,442
21409.08,-15523.2,442
21409.08,-15307.6,444
21409.08,-15092.0,444
21430.64,-15286.04,446
21430.64,-15199.8,448
21538.44,-15092.0,451
21538.44,-14876.4,451
21538.44,-14660.8,453
21538.44,-14445.2,454
21538.44,-14488.32,456
21538.44,-14488.32,457
21538.44,-14272.72,459
21538.44,-14057.12,461
21538.44,-13841.52,465
21538.44,-13669.04,469
21538.44,-13884.64,470
21538.44,-14100.24,470
21538.44,-14315.84,471
21473.76,-14466.76,471
21387.52,-14596.12,471
21171.92,-14596.12,471
21021.0,-14660.8,474
20913.2,-14768.6,476
20697.6,-14768.6,476
20589.8,-14876.4,482
20589.8,-15092.0,483
20589.8,-15092.0,485
20783.84,-15070.44,487
20999.44,-15070.44,487
21085.68,-15199.8,487
20870.08,-15199.8,489
20740.72,-15286.04,491
20740.72,-15501.64,493
20870.08,-15587.88,495
20934.76,-15436.96,503
20934.76,-15221.36,503
21150.36,-15221.36,503
21365.96,-15221.36,504
21473.76,-15113.56,506
21473.76,-14897.96,507
21473.76,-14682.36,507
21473.76,-14466.76,509
21473.76,-14251.16,509
21473.76,-14035.56,512
21473.76,-14251.16,514
21473.76,-14466.76,514
21322.84,-14531.44,515
21107.24,-14531.44,515
21042.56,-14682.36,517
21042.56,-14897.96,517
21042.56,-14941.08,523
21042.56,-14725.48,524
21128.8,-14596.12,526
21344.4,-14596.12,526
21473.76,-14596.12,530
21473.76,-14380.52,531
21473.76,-14208.04,537
21473.76,-14337.4,543
21473.76,-14121.8,543
21473.76,-13906.2,546
21473.76,-13690.6,548
21473.76,-13475.0,549
21473.76,-13259.4,553
21473.76,-13043.8,558
21473.76,-12957.56,560
21516.88,-13130.04,560
21430.64,-13259.4,563
21215.04,-13259.4,564
21171.92,-13431.88,568
21042.56,-13345.64,568
20999.44,-13173.16,569
20956.32,-13000.68,570
20956.32,-12785.08,570
20956.32,-12569.48,571
20913.2,-12397.0,575
20870.08,-12224.52,576
20977.88,-12289.2,579
21085.68,-12397.0,579
21171.92,-12526.36,579
21171.92,-12741.96,580
21171.92,-12957.56,580
21171.92,-13173.16,580
21171.92,-13388.76,581
21171.92,-13604.36,583
21171.92,-13819.96,583
21171.92,-14035.56,584
21171.92,-14251.16,584
21171.92,-14466.76,584
21171.92,-14337.4,610
21236.6,-14186.48,619
21322.84,-14315.84,623
21409.08,-14186.48,643
21473.76,-14035.56,649
21667.8,-14014.0,653
21667.8,-13798.4,654
21667.8,-13582.8,656
21473.76,-13561.24,673
21409.08,-13410.32,681
21409.08,-13194.72,682
21193.48,-13194.72,683
21193.48,-13151.6,689
21193.48,-12936.0,690
21193.48,-12849.76,702
21193.48,-12720.4,706
21193.48,-12849.76,720
21128.8,-12828.2,727
21021.0,-12936.0,727
20913.2,-13043.8,728
20805.4,-13151.6,728
20697.6,-13259.4,728
