xval,yval,time
-42386.96,42624.12,17009
-42494.76,42731.92,17009
-42602.56,42839.72,17009
-42710.36,42947.52,17009
-42818.16,43055.32,17009
-42925.96,43163.12,17010
-43033.76,43270.92,17010
-43141.56,43378.72,17010
-43249.36,43486.52,17010
-43357.16,43594.32,17010
-43464.96,43702.12,17011
-43572.76,43809.92,17011
-43680.56,43917.72,17011
-43788.36,44025.52,17011
-43896.16,44133.32,17011
-44003.96,44241.12,17012
-44111.76,44348.92,17012
-44219.56,44456.72,17012
-44327.36,44564.52,17012
-44435.16,44672.32,17012
-44542.96,44780.12,17013
-44650.76,44887.92,17013
-44758.56,44995.72,17013
-44866.36,45103.52,17013
-44974.16,45211.32,17014
-45081.96,45319.12,17014
-45189.76,45426.92,17014
-45297.56,45534.72,17014
-45405.36,45642.52,17014
-45513.16,45750.32,17015
-45620.96,45858.12,17015
-45728.76,45965.92,17015
-45836.56,46073.72,17015
-45944.36,46181.52,17015
-46052.16,46289.32,17016
-46159.96,46397.12,17016
-46267.76,46504.92,17016
-46375.56,46612.72,17016
-46483.36,46720.52,17016
-46591.16,46828.32,17017
-46698.96,46936.12,17017
-46806.76,47043.92,17017
-46914.56,47151.72,17017
-47022.36,47259.52,17018
-47130.16,47367.32,17018
-47237.96,47475.12,17018
-47345.76,47582.92,17018
-47453.56,47690.72,17018
-47561.36,47798.52,17019
-47669.16,47906.32,17019
-47776.96,48014.12,17019
-47884.76,48121.92,17019
-47992.56,48229.72,17019
-48100.36,48337.52,17020
-48208.16,48445.32,17020
-48315.96,48553.12,17020
-48423.76,48660.92,17020
-48531.56,48768.72,17021
-48639.36,48876.52,17021
-48747.16,48984.32,17021
-48854.96,49092.12,17021
-48962.76,49199.92,17021
-49070.56,49307.72,17022
-49178.36,49415.52,17022
-49286.16,49523.32,17022
-49393.96,49631.12,17022
-49501.76,49738.92,17022
-49609.56,49846.72,17023
-49717.36,49954.52,17023
-49825.16,50062.32,17023
-49932.96,50170.12,17023
-50040.76,50277.92,17023
-50148.56,50385.72,17024
-50256.36,50493.52,17024
-50364.16,50601.32,17024
-50471.96,50709.12,17024
-50579.76,50816.92,17024
-50687.56,50924.72,17025
-50795.36,51032.52,17025
-50903.16,51140.32,17025
-51010.96,51248.12,17025
-51118.76,51355.92,17026
-51226.56,51463.72,17026
-51334.36,51571.52,17026
-51442.16,51679.32,17026
-51549.96,51787.12,17026
-51657.76,51894.92,17027
-51765.56,52002.72,17027
-51873.36,52110.52,17027
-51981.16,52218.32,17027
-52088.96,52326.12,17027
-52196.76,52433.92,17028
-52304.56,52541.72,17028
-52412.36,52649.52,17028
-52520.16,52757.32,17028
-52627.96,52865.12,17028
-52735.76,52972.92,17029
-52843.56,53080.72,17029
-52951.36,53188.52,17029
-53059.16,53296.32,17029
-53166.96,53404.12,17030
-53274.76,53511.92,17030
-53382.56,53619.72,17030
-53490.36,53727.52,17030
-53598.16,53835.32,17030
-53705.96,53943.12,17031
-53813.76,54050.92,17031
-53921.56,54158.72,17031
-54029.36,54266.52,17031
-54137.16,54374.32,17031
-54244.96,54482.12,17032
-54352.76,54589.92,17032
-54460.56,54697.72,17032
-54568.36,54805.52,17032
-54676.16,54913.32,17033
