xval,yval,time,platxval,platyval,orgxval,orgyval,,
-14033.35535,8968.257243,1076.262,-13833.35535,8768.257243,-200,200,,
-14033.35535,8968.257243,1076.663,-13833.35535,8768.257243,-200,200,,
-14044.89861,8968.257243,1077.163,-13844.89861,8768.257243,-200,200,,
-14044.89861,8968.257243,1077.26,-13844.89861,8768.257243,-200,200,,
-14080.01881,8968.257243,1077.663,-13880.01881,8768.257243,-200,200,,
-14080.01881,8968.257243,1077.963,-13880.01881,8768.257243,-200,200,,
-14080.01881,8968.257243,1078.059,-13880.01881,8768.257243,-200,200,,
-14080.01881,8968.257243,1078.364,-13880.01881,8768.257243,-200,200,,
-14080.01881,8968.257243,1078.663,-13880.01881,8768.257243,-200,200,,
-14080.01881,8968.257243,1079.164,-13880.01881,8768.257243,-200,200,,
-14102.78977,8968.257243,1079.662,-13902.78977,8768.257243,-200,200,,
-14102.78977,8968.257243,1079.965,-13902.78977,8768.257243,-200,200,,
-14102.78977,8968.257243,1080.664,-13902.78977,8768.257243,-200,200,,
-14102.78977,8968.257243,1080.761,-13902.78977,8768.257243,-200,200,,
-14102.78977,8968.257243,1081.164,-13902.78977,8768.257243,-200,200,,
-14102.78977,8968.257243,1081.561,-13902.78977,8768.257243,-200,200,,
-14102.78977,8968.257243,1081.964,-13902.78977,8768.257243,-200,200,,
-14102.78977,8968.257243,1082.362,-13902.78977,8768.257243,-200,200,,
-14108.66705,8968.257243,1082.765,-13908.66705,8768.257243,-200,200,,
-14108.66705,8968.257243,1082.861,-13908.66705,8768.257243,-200,200,,
-14114.31577,8968.257243,1083.261,-13914.31577,8768.257243,-200,200,,
-14114.31577,8968.257243,1084.163,-13914.31577,8768.257243,-200,200,,
-14114.31577,8968.257243,1084.26,-13914.31577,8768.257243,-200,200,,
-14114.31577,8968.257243,1084.36,-13914.31577,8768.257243,-200,200,,
-14114.31577,8968.257243,1084.862,-13914.31577,8768.257243,-200,200,,
-14114.31577,8968.257243,1085.56,-13914.31577,8768.257243,-200,200,,
-14126.10397,8968.257243,1085.964,-13926.10397,8768.257243,-200,200,,
-14126.10397,8968.257243,1086.062,-13926.10397,8768.257243,-200,200,,
-14126.10397,8968.257243,1086.16,-13926.10397,8768.257243,-200,200,,
-14126.10397,8968.257243,1086.464,-13926.10397,8768.257243,-200,200,,
-14126.10397,8968.257243,1086.561,-13926.10397,8768.257243,-200,200,,
-14126.10397,8968.257243,1086.963,-13926.10397,8768.257243,-200,200,,
-14126.10397,8968.257243,1087.06,-13926.10397,8768.257243,-200,200,,
-14156.70968,8968.257243,1087.663,-13956.70968,8768.257243,-200,200,,
-14156.70968,8968.257243,1088.162,-13956.70968,8768.257243,-200,200,,
-14168.32656,8968.257243,1088.26,-13968.32656,8768.257243,-200,200,,
-14180.44601,8968.257243,1088.663,-13980.44601,8768.257243,-200,200,,
-14080.44601,8968.257243,1089.062,-13980.44601,8768.257243,-100,200,,
-14180.44601,8968.257243,1089.564,-13980.44601,8768.257243,-200,200,,
-14080.44601,8968.257243,1089.661,-13980.44601,8768.257243,-100,200,,
-14080.44601,8968.257243,1090.163,-13980.44601,8768.257243,-100,200,,
-14180.44601,8968.257243,1090.263,-13980.44601,8768.257243,-200,200,,
-14080.44601,8968.257243,1090.36,-13980.44601,8768.257243,-100,200,,
-14180.44601,8968.257243,1090.863,-13980.44601,8768.257243,-200,200,,
-14180.44601,8968.257243,1091.363,-13980.44601,8768.257243,-200,200,,
-14180.44601,8968.257243,1091.463,-13980.44601,8768.257243,-200,200,,
-14180.44601,8968.257243,1091.562,-13980.44601,8768.257243,-200,200,,
-14180.44601,8968.257243,1091.663,-13980.44601,8768.257243,-200,200,,
-14180.44601,8968.257243,1091.76,-13980.44601,8768.257243,-200,200,,
-14180.44601,8968.257243,1092.464,-13980.44601,8768.257243,-200,200,,
-14180.44601,8968.257243,1092.662,-13980.44601,8768.257243,-200,200,,
-14203.53882,8968.257243,1093.162,-14003.53882,8768.257243,-200,200,,
-14103.53882,8968.257243,1093.562,-14003.53882,8768.257243,-100,200,,
-14103.53882,8968.257243,1093.659,-14003.53882,8768.257243,-100,200,,
-14203.53882,8968.257243,1094.061,-14003.53882,8768.257243,-200,200,,
-14203.53882,8968.257243,1094.464,-14003.53882,8768.257243,-200,200,,
-14203.53882,8968.257243,1094.561,-14003.53882,8768.257243,-200,200,,
-14203.53882,8868.257243,1095.063,-14003.53882,8768.257243,-200,100,,
-14203.53882,8868.257243,1095.862,-14003.53882,8768.257243,-200,100,,
-14132.14302,8868.257243,1096.162,-14032.14302,8768.257243,-100,100,,
-14132.14302,8868.257243,1096.563,-14032.14302,8768.257243,-100,100,,
-14132.14302,8868.257243,1096.66,-14032.14302,8768.257243,-100,100,,
-14232.14302,8868.257243,1097.063,-14032.14302,8768.257243,-200,100,,
-14232.14302,8868.257243,1097.16,-14032.14302,8768.257243,-200,100,,
-14232.14302,8868.257243,1097.563,-14032.14302,8768.257243,-200,100,,
-14232.14302,8868.257243,1097.963,-14032.14302,8768.257243,-200,100,,
-14161.95378,8752.46537,1099.364,-14061.95378,8652.46537,-100,100,,
-14296.33822,8734.782684,1099.862,-14096.33822,8634.782684,-200,100,,
-14354.9201,8722.502663,1100.362,-14154.9201,8622.502663,-200,100,,
-14435.84605,8698.917861,1101.162,-14235.84605,8598.917861,-200,100,,
-14371.45631,8698.917861,1101.665,-14271.45631,8598.917861,-100,100,,
-14371.45631,8698.917861,1102.063,-14271.45631,8598.917861,-100,100,,
-14406.32998,8675.549702,1102.463,-14306.32998,8575.549702,-100,100,,
-14406.32998,8675.549702,1102.563,-14306.32998,8575.549702,-100,100,,
-14406.32998,8675.549702,1102.965,-14306.32998,8575.549702,-100,100,,
-14406.32998,8675.549702,1103.061,-14306.32998,8575.549702,-100,100,,
-14406.32998,8663.761264,1103.462,-14306.32998,8563.761264,-100,100,,
-14506.32998,8663.761264,1103.962,-14306.32998,8563.761264,-200,100,,
-14506.32998,8663.761264,1104.461,-14306.32998,8563.761264,-200,100,,
-14506.32998,8663.761264,1104.962,-14306.32998,8563.761264,-200,100,,
-14506.32998,8663.761264,1105.562,-14306.32998,8563.761264,-200,100,,
-14506.32998,8663.761264,1105.962,-14306.32998,8563.761264,-200,100,,
-14506.32998,8663.761264,1106.362,-14306.32998,8563.761264,-200,100,,
-14506.32998,8663.761264,1106.764,-14306.32998,8563.761264,-200,100,,
-14406.32998,8663.761264,1107.161,-14306.32998,8563.761264,-100,100,,
-14406.32998,8663.761264,1107.563,-14306.32998,8563.761264,-100,100,,
-14406.32998,8663.761264,1107.963,-14306.32998,8563.761264,-100,100,,
-14406.32998,8663.761264,1108.464,-14306.32998,8563.761264,-100,100,,
-14406.32998,8663.761264,1108.763,-14306.32998,8563.761264,-100,100,,
-14406.32998,8663.761264,1109.163,-14306.32998,8563.761264,-100,100,,
-14406.32998,8663.761264,1109.563,-14306.32998,8563.761264,-100,100,,
-14406.32998,8663.761264,1109.864,-14306.32998,8563.761264,-100,100,,
-14506.32998,8663.761264,1110.363,-14306.32998,8563.761264,-200,100,,
-14406.32998,8663.761264,1110.463,-14306.32998,8563.761264,-100,100,,
-14506.32998,8663.761264,1110.56,-14306.32998,8563.761264,-200,100,,
-14506.32998,8663.761264,1111.06,-14306.32998,8563.761264,-200,100,,
-14506.32998,8663.761264,1111.662,-14306.32998,8563.761264,-200,100,,
-14518.05125,8652.274247,1112.46,-14318.05125,8552.274247,-200,100,,
-14435.57418,8652.274247,1112.861,-14335.57418,8552.274247,-100,100,,
-14535.57418,8652.274247,1113.364,-14335.57418,8552.274247,-200,100,,
-14535.57418,8652.274247,1113.46,-14335.57418,8552.274247,-200,100,,
-14535.57418,8652.274247,1113.663,-14335.57418,8552.274247,-200,100,,
-14535.57418,8652.274247,1113.759,-14335.57418,8552.274247,-200,100,,
-14535.57418,8652.274247,1114.164,-14335.57418,8552.274247,-200,100,,
-14535.57418,8646.380233,1114.26,-14335.57418,8546.380233,-200,100,,
-14541.27069,8634.828165,1114.662,-14341.27069,8534.828165,-200,100,,
-14593.82958,8623.099553,1115.16,-14393.82958,8523.099553,-200,100,,
-14516.42452,8623.099553,1115.461,-14416.42452,8523.099553,-100,100,,
-14616.42452,8623.099553,1115.763,-14416.42452,8523.099553,-200,100,,
-14616.42452,8623.099553,1116.161,-14416.42452,8523.099553,-200,100,,
-14616.42452,8623.099553,1116.964,-14416.42452,8523.099553,-200,100,,
-14616.42452,8623.099553,1117.061,-14416.42452,8523.099553,-200,100,,
-14533.39457,8623.099553,1117.761,-14433.39457,8523.099553,-100,100,,
-14633.39457,8623.099553,1118.16,-14433.39457,8523.099553,-200,100,,
-14638.79777,8611.884365,1118.462,-14438.79777,8511.884365,-200,100,,
-14556.67578,8611.884365,1119.161,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1119.464,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1119.962,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1120.264,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1120.961,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1121.263,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1121.563,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1121.964,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1122.063,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1122.465,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1122.561,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1122.964,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1123.363,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1123.459,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1123.762,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1124.161,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1124.562,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1124.962,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1125.262,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1125.563,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1126.261,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1126.359,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1126.662,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1127.06,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1127.461,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1128.461,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1128.662,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1129.062,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1129.361,-14456.67578,8511.884365,-100,100,,
-14556.67578,8611.884365,1129.76,-14456.67578,8511.884365,-100,100,,
-14656.67578,8611.884365,1130.162,-14456.67578,8511.884365,-200,100,,
-14656.67578,8611.884365,1130.463,-14456.67578,8511.884365,-200,100,,
-14656.67578,8611.884365,1131.16,-14456.67578,8511.884365,-200,100,,
-14585.78871,8611.884365,1131.562,-14485.78871,8511.884365,-100,100,,
-14585.78871,8611.884365,1131.963,-14485.78871,8511.884365,-100,100,,
-14585.78871,8611.884365,1132.06,-14485.78871,8511.884365,-100,100,,
-14585.78871,8611.884365,1132.463,-14485.78871,8511.884365,-100,100,,
-14685.78871,8611.884365,1132.864,-14485.78871,8511.884365,-200,100,,
-14585.78871,8611.884365,1132.962,-14485.78871,8511.884365,-100,100,,
-14685.78871,8611.884365,1133.361,-14485.78871,8511.884365,-200,100,,
-14685.78871,8611.884365,1133.662,-14485.78871,8511.884365,-200,100,,
-14685.78871,8611.884365,1134.161,-14485.78871,8511.884365,-200,100,,
-14691.68267,8594.689447,1134.56,-14491.68267,8494.689447,-200,100,,
-14618.68255,8594.689447,1135.063,-14518.68255,8494.689447,-100,100,,
-14718.68255,8594.689447,1135.462,-14518.68255,8494.689447,-200,100,,
-14718.68255,8594.689447,1135.862,-14518.68255,8494.689447,-200,100,,
-14718.68255,8594.689447,1136.263,-14518.68255,8494.689447,-200,100,,
-14718.68255,8594.689447,1136.763,-14518.68255,8494.689447,-200,100,,
-14718.68255,8594.689447,1136.862,-14518.68255,8494.689447,-200,100,,
-14718.68255,8594.689447,1137.161,-14518.68255,8494.689447,-200,100,,
-14741.02356,8594.689447,1137.462,-14541.02356,8494.689447,-200,100,,
-14786.46602,8594.689447,1137.861,-14586.46602,8494.689447,-200,100,,
-14691.86181,8594.689447,1138.162,-14591.86181,8494.689447,-100,100,,
-14791.86181,8594.689447,1138.559,-14591.86181,8494.689447,-200,100,,
-14791.86181,8583.14548,1138.962,-14591.86181,8483.14548,-200,100,,
-14837.69129,8571.779759,1139.363,-14637.69129,8471.779759,-200,100,,
-14777.48825,8571.779759,1139.76,-14677.48825,8471.779759,-100,100,,
-14889.28385,8560.891061,1140.462,-14689.28385,8460.891061,-200,100,,
-14930.65015,8543.18401,1140.963,-14730.65015,8443.18401,-200,100,,
-14889.10175,8543.18401,1141.363,-14789.10175,8443.18401,-100,100,,
-14989.10175,8543.18401,1141.46,-14789.10175,8443.18401,-200,100,,
-14989.10175,8543.18401,1141.864,-14789.10175,8443.18401,-200,100,,
-14989.10175,8543.18401,1141.959,-14789.10175,8443.18401,-200,100,,
-14989.10175,8543.18401,1142.562,-14789.10175,8443.18401,-200,100,,
-14989.10175,8543.18401,1142.66,-14789.10175,8443.18401,-200,100,,
-14989.10175,8537.535583,1143.36,-14789.10175,8437.535583,-200,100,,
-14912.92492,8526.234678,1143.865,-14812.92492,8426.234678,-100,100,,
-14912.92492,8526.234678,1143.962,-14812.92492,8426.234678,-100,100,,
-14912.92492,8526.234678,1144.065,-14812.92492,8426.234678,-100,100,,
-14912.92492,8526.234678,1144.161,-14812.92492,8426.234678,-100,100,,
-14912.92492,8526.234678,1144.259,-14812.92492,8426.234678,-100,100,,
-15012.92492,8520.33996,1144.663,-14812.92492,8420.33996,-200,100,,
-15012.92492,8496.770599,1145.36,-14812.92492,8396.770599,-200,100,,
-14942.63423,8484.490108,1146.462,-14842.63423,8384.490108,-100,100,,
-15042.63423,8478.350333,1146.56,-14842.63423,8378.350333,-200,100,,
-15042.63423,8466.806894,1146.963,-14842.63423,8366.806894,-200,100,,
-14977.50913,8466.806894,1147.264,-14877.50913,8366.806894,-100,100,,
-15077.50913,8455.219129,1147.663,-14877.50913,8355.219129,-200,100,,
-15101.64922,8443.430398,1148.162,-14901.64922,8343.430398,-200,100,,
-15107.3671,8443.430398,1148.26,-14907.3671,8343.430398,-200,100,,
-15141.75077,8425.747947,1148.663,-14941.75077,8325.747947,-200,100,,
-15070.80904,8425.747947,1149.262,-14970.80904,8325.747947,-100,100,,
-15199.89362,8402.170426,1149.764,-14999.89362,8302.170426,-200,100,,
-15199.89362,8402.170426,1149.86,-14999.89362,8302.170426,-200,100,,
-15199.89362,8402.170426,1150.363,-14999.89362,8302.170426,-200,100,,
-15238.98975,8390.302142,1150.762,-15038.98975,8290.302142,-200,100,,
-15138.98975,8390.302142,1150.86,-15038.98975,8290.302142,-100,100,,
-15238.98975,8390.302142,1151.263,-15038.98975,8290.302142,-200,100,,
-15238.98975,8390.302142,1151.365,-15038.98975,8290.302142,-200,100,,
-15238.98975,8390.302142,1151.461,-15038.98975,8290.302142,-200,100,,
-15238.98975,8366.716812,1151.864,-15038.98975,8266.716812,-200,100,,
-15280.24967,8366.716812,1151.961,-15080.24967,8266.716812,-200,100,,
-15180.24967,8366.716812,1152.364,-15080.24967,8266.716812,-100,100,,
-15180.24967,8366.716812,1152.46,-15080.24967,8266.716812,-100,100,,
-15280.24967,8343.383645,1153.061,-15080.24967,8243.383645,-200,100,,
-15286.14391,8343.383645,1153.16,-15086.14391,8243.383645,-200,100,,
-15303.40289,8337.734454,1153.759,-15103.40289,8237.734454,-200,100,,
-15237.00964,8320.297237,1154.161,-15137.00964,8220.297237,-100,100,,
-15237.00964,8320.297237,1154.261,-15137.00964,8220.297237,-100,100,,
-15237.00964,8320.297237,1154.361,-15137.00964,8220.297237,-100,100,,
-15337.00964,8320.297237,1154.961,-15137.00964,8220.297237,-200,100,,
-15337.00964,8314.402754,1155.463,-15137.00964,8214.402754,-200,100,,
-15337.00964,8314.402754,1156.062,-15137.00964,8214.402754,-200,100,,
-15337.00964,8314.402754,1156.159,-15137.00964,8214.402754,-200,100,,
-15337.00964,8314.402754,1156.862,-15137.00964,8214.402754,-200,100,,
-15260.57924,8302.116157,1157.462,-15160.57924,8202.116157,-100,100,,
-15260.57924,8302.116157,1157.563,-15160.57924,8202.116157,-100,100,,
-15260.57924,8296.221674,1157.764,-15160.57924,8196.221674,-100,100,,
-15360.57924,8296.221674,1157.963,-15160.57924,8196.221674,-200,100,,
-15360.57924,8278.330625,1158.061,-15160.57924,8178.330625,-200,100,,
-15290.49374,8278.330625,1158.661,-15190.49374,8178.330625,-100,100,,
-15290.49374,8278.330625,1158.76,-15190.49374,8178.330625,-100,100,,
-15290.49374,8278.330625,1159.561,-15190.49374,8178.330625,-100,100,,
-15320.21985,8254.267039,1160.761,-15220.21985,8154.267039,-100,100,,
-15320.21985,8254.267039,1161.263,-15220.21985,8154.267039,-100,100,,
-15320.21985,8248.372556,1161.361,-15220.21985,8148.372556,-100,100,,
-15320.21985,8248.372556,1161.461,-15220.21985,8148.372556,-100,100,,
-15320.21985,8242.969069,1162.16,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1162.26,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1162.864,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1162.961,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1163.664,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1164.464,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1164.962,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1165.061,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1165.464,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1165.561,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1166.063,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1166.463,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1166.961,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1167.363,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1167.762,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1168.165,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1168.26,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1168.759,-15220.21985,8142.969069,-100,100,,
-15320.21985,8242.969069,1169.161,-15220.21985,8142.969069,-100,100,,
-15320.21985,8231.671804,1169.564,-15220.21985,8131.671804,-100,100,,
-15320.21985,8231.671804,1169.661,-15220.21985,8131.671804,-100,100,,
-15320.21985,8231.671804,1170.164,-15220.21985,8131.671804,-100,100,,
-15320.21985,8231.671804,1170.262,-15220.21985,8131.671804,-100,100,,
-15320.21985,8231.671804,1170.36,-15220.21985,8131.671804,-100,100,,
-15320.21985,8231.671804,1170.862,-15220.21985,8131.671804,-100,100,,
-15320.21985,8231.671804,1170.961,-15220.21985,8131.671804,-100,100,,
-15320.21985,8231.671804,1171.561,-15220.21985,8131.671804,-100,100,,
-15220.21985,8231.671804,1172.064,-15220.21985,8131.671804,0,100,,
-15320.21985,8225.538956,1172.663,-15220.21985,8125.538956,-100,100,,
-15320.21985,8225.538956,1172.76,-15220.21985,8125.538956,-100,100,,
-15320.21985,8225.538956,1172.86,-15220.21985,8125.538956,-100,100,,
-15320.21985,8225.538956,1172.96,-15220.21985,8125.538956,-100,100,,
-15320.21985,8225.538956,1173.562,-15220.21985,8125.538956,-100,100,,
-15320.21985,8225.538956,1174.563,-15220.21985,8125.538956,-100,100,,
-15320.21985,8225.538956,1174.66,-15220.21985,8125.538956,-100,100,,
-15320.21985,8213.692571,1175.164,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1176.164,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1176.663,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1177.562,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1177.66,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1178.064,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1178.163,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1178.26,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1179.163,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1179.259,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1180.164,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1180.26,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1180.663,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1180.76,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1181.161,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1181.76,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1181.859,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1181.961,-15220.21985,8113.692571,-100,100,,
-15320.21985,8213.692571,1182.061,-15220.21985,8113.692571,-100,100,,
-15320.21985,8190.017884,1182.963,-15220.21985,8090.017884,-100,100,,
-15320.21985,8190.017884,1183.661,-15220.21985,8090.017884,-100,100,,
-15320.21985,8190.017884,1184.163,-15220.21985,8090.017884,-100,100,,
-15320.21985,8190.017884,1184.263,-15220.21985,8090.017884,-100,100,,
-15320.21985,8190.017884,1184.36,-15220.21985,8090.017884,-100,100,,
-15320.21985,8190.017884,1184.764,-15220.21985,8090.017884,-100,100,,
-15438.20196,8166.939638,1185.863,-15238.20196,8066.939638,-200,100,,
-15438.20196,8166.939638,1186.161,-15238.20196,8066.939638,-200,100,,
-15374.15819,8137.222928,1187.662,-15274.15819,8037.222928,-100,100,,
-15374.15819,8131.336606,1187.76,-15274.15819,8031.336606,-100,100,,
-15486.37615,8125.687885,1189.464,-15286.37615,8025.687885,-200,100,,
-15486.37615,8125.687885,1189.561,-15286.37615,8025.687885,-200,100,,
-15486.37615,8120.038401,1189.76,-15286.37615,8020.038401,-200,100,,
-15486.37615,8120.038401,1189.861,-15286.37615,8020.038401,-200,100,,
-15486.37615,8120.038401,1190.865,-15286.37615,8020.038401,-200,100,,
-15386.37615,8120.038401,1191.664,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1191.762,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1192.264,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1192.364,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1192.461,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1192.559,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1193.663,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1193.76,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1193.86,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1193.959,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1194.462,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1194.56,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1194.66,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1194.761,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1194.86,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1195.462,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1195.561,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1195.661,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1195.76,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1196.763,-15286.37615,8020.038401,-100,100,,
-15386.37615,8120.038401,1197.16,-15286.37615,8020.038401,-100,100,,
-15386.37615,8102.567954,1198.062,-15286.37615,8002.567954,-100,100,,
-15386.37615,8102.567954,1198.263,-15286.37615,8002.567954,-100,100,,
-15386.37615,8102.567954,1198.363,-15286.37615,8002.567954,-100,100,,
-15386.37615,8102.567954,1198.462,-15286.37615,8002.567954,-100,100,,
-15386.37615,8102.567954,1198.562,-15286.37615,8002.567954,-100,100,,
-15386.37615,8102.567954,1198.762,-15286.37615,8002.567954,-100,100,,
-15386.37615,8102.567954,1198.861,-15286.37615,8002.567954,-100,100,,
-15386.37615,8102.567954,1198.959,-15286.37615,8002.567954,-100,100,,
-15386.37615,8091.032383,1199.464,-15286.37615,7991.032383,-100,100,,
-15386.37615,8091.032383,1199.561,-15286.37615,7991.032383,-100,100,,
-15386.37615,8085.383134,1200.064,-15286.37615,7985.383134,-100,100,,
-15386.37615,8085.383134,1200.164,-15286.37615,7985.383134,-100,100,,
-15386.37615,8085.383134,1200.262,-15286.37615,7985.383134,-100,100,,
-15386.37615,8085.383134,1200.36,-15286.37615,7985.383134,-100,100,,
-15386.37615,8085.383134,1200.463,-15286.37615,7985.383134,-100,100,,
-15386.37615,8085.383134,1200.563,-15286.37615,7985.383134,-100,100,,
-15386.37615,8085.383134,1200.661,-15286.37615,7985.383134,-100,100,,
-15386.37615,8072.820245,1200.762,-15286.37615,7972.820245,-100,100,,
-15386.37615,8072.820245,1201.56,-15286.37615,7972.820245,-100,100,,
-15386.37615,8072.820245,1202.064,-15286.37615,7972.820245,-100,100,,
-15386.37615,8072.820245,1202.161,-15286.37615,7972.820245,-100,100,,
-15386.37615,8072.820245,1202.362,-15286.37615,7972.820245,-100,100,,
-15386.37615,8060.785282,1202.56,-15286.37615,7960.785282,-100,100,,
-15386.37615,8060.785282,1202.965,-15286.37615,7960.785282,-100,100,,
-15386.37615,8060.785282,1203.061,-15286.37615,7960.785282,-100,100,,
-15386.37615,8054.890799,1203.663,-15286.37615,7954.890799,-100,100,,
-15486.37615,8054.890799,1203.761,-15286.37615,7954.890799,-200,100,,
-15386.37615,8049.241608,1204.163,-15286.37615,7949.241608,-100,100,,
-15486.37615,8049.241608,1204.862,-15286.37615,7949.241608,-200,100,,
-15486.37615,8049.241608,1204.96,-15286.37615,7949.241608,-200,100,,
-15486.37615,8049.241608,1205.061,-15286.37615,7949.241608,-200,100,,
-15486.37615,8043.592418,1205.262,-15286.37615,7943.592418,-200,100,,
-15503.3896,8032.295447,1205.862,-15303.3896,7932.295447,-200,100,,
-15503.3896,8032.295447,1205.96,-15303.3896,7932.295447,-200,100,,
-15503.3896,8032.295447,1206.064,-15303.3896,7932.295447,-200,100,,
-15503.3896,8032.295447,1206.16,-15303.3896,7932.295447,-200,100,,
-15403.3896,8026.401199,1206.863,-15303.3896,7926.401199,-100,100,,
-15403.3896,8015.102994,1206.961,-15303.3896,7915.102994,-100,100,,
-15503.3896,8003.069029,1207.06,-15303.3896,7903.069029,-200,100,,
-15503.3896,8003.069029,1207.562,-15303.3896,7903.069029,-200,100,,
-15503.3896,7987.135625,1207.961,-15303.3896,7887.135625,-200,100,,
-15522.06173,7987.135625,1208.059,-15322.06173,7887.135625,-200,100,,
-15527.45512,7987.135625,1208.962,-15327.45512,7887.135625,-200,100,,
-15545.38363,7963.156993,1209.46,-15345.38363,7863.156993,-200,100,,
-15456.68113,7963.156993,1209.864,-15356.68113,7863.156993,-100,100,,
