xval,yval,time
-5303.76,3918.53,14486
-5357.66,3918.53,14487
-5411.56,3918.53,14487
-5465.46,3918.53,14487
-5519.36,3918.53,14500
-5557.09,3902.36,14501
-5546.31,3859.24,14504
-5589.43,3848.46,14513
-5643.33,3848.46,14515
-5697.23,3848.46,14523
-5745.74,3843.07,14541
-5799.64,3843.07,14555
-5853.54,3843.07,14555
-5875.1,3810.73,14562
-5929.0,3810.73,14564
-5982.9,3810.73,14573
-6020.63,3794.56,14579
-6052.97,3773.0,14593
-6074.53,3740.66,14605
-6101.48,3713.71,14607
-6139.21,3697.54,14617
-6155.38,3659.81,14640
-6209.28,3659.81,14649
-6220.06,3616.69,14661
-6230.84,3573.57,14680
-6263.18,3552.01,14686
-6273.96,3508.89,14701
-6300.91,3481.94,14720
-6338.64,3465.77,14737
-6360.2,3433.43,14746
-6403.32,3422.65,14754
-6414.1,3379.53,14765
-6446.44,3357.97,14772
-6489.56,3347.19,14780
-6521.9,3325.63,14783
-6543.46,3325.63,14815
-6575.8,3347.19,14815
-6586.58,3390.31,14824
-6586.58,3444.21,14833
-6586.58,3498.11,14844
-6586.58,3552.01,14884
-6586.58,3605.91,14895
-6554.24,3627.47,14940
-6543.46,3670.59,14968
-6521.9,3702.93,14999
-6494.95,3729.88,14999
-6446.44,3735.27,14999
-6462.61,3762.22,15086
-6516.51,3762.22,15140
-6570.41,3762.22,15158
-6575.8,3713.71,15215
-6575.8,3659.81,15242
-6586.58,3616.69,15799
-6554.24,3616.69,15809
-6500.34,3616.69,15809
-6468.0,3638.25,16021
-6500.34,3659.81,16022
-6484.17,3643.64,18580
-6484.17,3589.74,19751
-6500.34,3552.01,19756
-6543.46,3541.23,19775
-6570.41,3514.28,19776
-6624.31,3514.28,19794
-6624.31,3460.38,19873
-6651.26,3487.33,19910
-6667.43,3525.06,19925
-6667.43,3578.96,19975
-6667.43,3632.86,20010
-6694.38,3659.81,20027
-6705.16,3702.93,20073
-6705.16,3724.49,20155
-6726.72,3735.27,20196
-6726.72,3789.17,20199
-6780.62,3789.17,20206
-6834.52,3789.17,20241
-6888.42,3789.17,20248
-6899.2,3756.83,20252
-6893.81,3708.32,20261
-6893.81,3654.42,20288
-6904.59,3686.76,20310
-6931.54,3713.71,20310
-6958.49,3740.66,20310
-6985.44,3767.61,20310
-7012.39,3794.56,20310
-7039.34,3821.51,20310
-7066.29,3848.46,20311
-7093.24,3875.41,20311
-7120.19,3902.36,20311
-7130.97,3945.48,20311
-7109.41,3934.7,20314
-7082.46,3907.75,20314
-7055.51,3880.8,20314
-7033.95,3848.46,20314
-7033.95,3794.56,20341
-7039.34,3810.73,20370
-7071.68,3789.17,20380
-7071.68,3735.27,20425
-7071.68,3681.37,20425
-7071.68,3627.47,20448
-7071.68,3573.57,20452
-7071.68,3519.67,20464
-7071.68,3465.77,20470
-7071.68,3411.87,20477
-7125.58,3411.87,20505
-7141.75,3449.6,20520
-7168.7,3476.55,20520
-7222.6,3476.55,20530
-7254.94,3498.11,20535
-7265.72,3541.23,20555
-7265.72,3595.13,20573
-7244.16,3627.47,20599
-7222.6,3659.81,20601
-7179.48,3670.59,20601
-7130.97,3675.98,20608
-7093.24,3692.15,20618
-7077.07,3729.88,20624
-7050.12,3756.83,20624
-7023.17,3783.78,20624
-6996.22,3810.73,20625
-6969.27,3837.68,20625
-6936.93,3859.24,20634
-6915.37,3891.58,20642
-6877.64,3907.75,20642
-6850.69,3934.7,20676
-6796.79,3934.7,20680
-6748.28,3929.31,20683
-6726.72,3896.97,20691
-6699.77,3870.02,20691
-6651.26,3864.63,20691
-6597.36,3864.63,20695
-6570.41,3837.68,20696
-6554.24,3799.95,20740
-6554.24,3789.17,20772
-6581.19,3816.12,20772
-6635.09,3816.12,20788
-6688.99,3816.12,20801
-6742.89,3816.12,20806
-6796.79,3816.12,20810
-6796.79,3762.22,20820
-6796.79,3708.32,20831
-6796.79,3654.42,20839
-6796.79,3600.52,20840
-6850.69,3600.52,20847
-6877.64,3573.57,20851
-6931.54,3573.57,20851
-6985.44,3573.57,20863
-7007.0,3541.23,20867
-7060.9,3541.23,20871
-7093.24,3519.67,20877
-7125.58,3498.11,20880
-7152.53,3471.16,20883
-7201.04,3465.77,20884
-7206.43,3417.26,20892
-7222.6,3379.53,20894
-7260.33,3363.36,20897
-7260.33,3309.46,20906
-7260.33,3255.56,20909
-7271.11,3212.44,20922
-7325.01,3212.44,20931
-7346.57,3180.1,20935
-7389.69,3169.32,20940
-7422.03,3147.76,20940
-7432.81,3104.64,20958
-7454.37,3072.3,20959
-7508.27,3072.3,20968
-7529.83,3039.96,20972
-7556.78,3013.01,20974
-7572.95,2975.28,20978
-7599.9,2948.33,20983
-7626.85,2921.38,20991
-7648.41,2889.04,20997
-7664.58,2851.31,20999
-7664.58,2797.41,21003
-7664.58,2743.51,21016
-7664.58,2689.61,21016
-7702.31,2673.44,21022
-7750.82,2668.05,21034
-7750.82,2614.15,21037
-7734.65,2576.42,21045
-7702.31,2554.86,21052
-7680.75,2522.52,21054
-7626.85,2522.52,21055
-7610.68,2506.35,21069
-7556.78,2506.35,21071
-7502.88,2506.35,21072
-7448.98,2506.35,21084
-7443.59,2479.4,21091
-7432.81,2436.28,21095
-7411.25,2403.94,21113
-7400.47,2360.82,21119
-7351.96,2355.43,21132
-7325.01,2328.48,21142
-7314.23,2285.36,21160
-7292.67,2253.02,21191
-7265.72,2226.07,21191
-7227.99,2209.9,21191
-7201.04,2182.95,21193
-7147.14,2182.95,21198
-7093.24,2182.95,21205
-7055.51,2166.78,21220
-7055.51,2199.12,21227
-7017.78,2215.29,21228
-6990.83,2242.24,21233
-6942.32,2247.63,21233
-6899.2,2258.41,21243
-6936.93,2274.58,21258
-6942.32,2323.09,21264
-6963.88,2290.75,21274
-6974.66,2269.19,21275
-6996.22,2236.85,21275
-7017.78,2204.51,21275
-7066.29,2199.12,21275
-7120.19,2199.12,21276
-7125.58,2236.85,21277
-7163.31,2242.24,21306
-7211.82,2247.63,21314
-7238.77,2274.58,21315
-7276.5,2290.75,21336
-7308.84,2290.75,21346
-7335.79,2263.8,21346
-7362.74,2236.85,21346
-7389.69,2209.9,21346
-7416.64,2182.95,21347
-7470.54,2182.95,21382
-7497.49,2156.0,21384
-7546.0,2150.61,21395
-7578.34,2129.05,21408
-7599.9,2096.71,21411
-7610.68,2053.59,21433
-7626.85,2015.86,21434
-7653.8,1988.91,21434
-7680.75,1961.96,21434
-7718.48,1945.79,21436
-7766.99,1951.18,21445
-7788.55,1961.96,21460
-7788.55,1908.06,21473
-7826.28,1891.89,21494
-7874.79,1886.5,21503
-7896.35,1854.16,21503
-7934.08,1837.99,21503
-7987.98,1837.99,21506
-8014.93,1811.04,21540
-8041.88,1784.09,21565
-8047.27,1735.58,21577
-8101.17,1735.58,21583
-8122.73,1703.24,21594
-8149.68,1676.29,21594
-8192.8,1665.51,21594
-8241.31,1660.12,21599
-8273.65,1638.56,21600
-8327.55,1638.56,21616
-8370.67,1649.34,21623
-8413.79,1660.12,21629
-8467.69,1660.12,21629
-8521.59,1660.12,21634
-8575.49,1660.12,21656
-8629.39,1660.12,21690
-8645.56,1622.39,21746
-8677.9,1600.83,21747
-8715.63,1584.66,21747
-8769.53,1584.66,21747
-8823.43,1584.66,21747
-8877.33,1584.66,21748
-8931.23,1584.66,21781
-8958.18,1611.61,21781
-9001.3,1622.39,21781
-9039.03,1638.56,21787
-9044.42,1590.05,21789
-9065.98,1557.71,21789
-9028.25,1573.88,21790
-9044.42,1611.61,21790
