xval,yval,time,platxval,platyval,orgxval,orgyval,,
-1568.558418,2371.579433,202.081,-1368.558418,2271.579433,-200,100,,
-1574.943898,2371.579433,202.183,-1374.943898,2271.579433,-200,100,,
-1587.469153,2383.858926,203.481,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,203.582,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,203.683,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,203.783,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,203.885,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,203.984,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,204.083,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,204.185,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,204.285,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,204.581,-1387.469153,2283.858926,-200,100,,
-1587.469153,2383.858926,204.682,-1387.469153,2283.858926,-200,100,,
-1587.469153,2389.998643,204.785,-1387.469153,2289.998643,-200,100,,
-2309.114647,2758.047253,214.382,-1509.114647,2358.047253,-800,400,,
-2309.114647,2758.047253,217.68,-1509.114647,2358.047253,-800,400,,
-2009.114647,2558.047253,222.381,-1509.114647,2358.047253,-500,200,,
-2009.114647,2558.047253,222.484,-1509.114647,2358.047253,-500,200,,
-1909.114647,3159.531772,223.681,-1509.114647,3059.531772,-400,100,,
-1809.114647,3159.531772,223.783,-1509.114647,3059.531772,-300,100,,
-2782.363275,3159.531772,224.985,-2582.363275,3059.531772,-200,100,,
-2810.645099,3171.565796,228.482,-2610.645099,3071.565796,-200,100,,
-2810.645099,3171.565796,228.584,-2610.645099,3071.565796,-200,100,,
-2810.645099,3171.565796,228.682,-2610.645099,3071.565796,-200,100,,
-2810.645099,3171.565796,228.78,-2610.645099,3071.565796,-200,100,,
-2810.645099,3171.565796,228.883,-2610.645099,3071.565796,-200,100,,
-2810.645099,3171.565796,228.981,-2610.645099,3071.565796,-200,100,,
-2836.432603,3171.565796,231.681,-2636.432603,3071.565796,-200,100,,
-2836.432603,3171.565796,231.782,-2636.432603,3071.565796,-200,100,,
-2836.432603,3171.565796,231.883,-2636.432603,3071.565796,-200,100,,
-2836.432603,3171.565796,231.982,-2636.432603,3071.565796,-200,100,,
-2836.432603,3171.565796,232.084,-2636.432603,3071.565796,-200,100,,
-2842.572849,3177.705806,232.982,-2642.572849,3077.705806,-200,100,,
-2874.254132,3177.705806,233.782,-2674.254132,3077.705806,-200,100,,
-2806.078493,3177.705806,234.482,-2706.078493,3077.705806,-100,100,,
-2906.078493,3177.705806,234.585,-2706.078493,3077.705806,-200,100,,
-2906.078493,3177.705806,235.281,-2706.078493,3077.705806,-200,100,,
-2918.829843,3177.705806,235.88,-2718.829843,3077.705806,-200,100,,
-2831.109864,3177.705806,235.983,-2731.109864,3077.705806,-100,100,,
-2831.109864,3177.705806,236.084,-2731.109864,3077.705806,-100,100,,
